gbifID;Especie_POWO032025;Latitude;Longitude;continent;countryC
1675532787;Acianthera fabiobarrosii;;;SOUTH_AMERICA;BR
1675532793;Acianthera saurocephala;;;SOUTH_AMERICA;BR
1675532794;Acianthera pectinata;;;SOUTH_AMERICA;BR
1675532797;Acianthera recurva;;;SOUTH_AMERICA;BR
1675532799;Acianthera luteola;;;SOUTH_AMERICA;BR
1675532810;Acianthera prolifera;;;SOUTH_AMERICA;BR
1675532817;Acianthera luteola;;;SOUTH_AMERICA;BR
1675532828;Acianthera teres;;;SOUTH_AMERICA;BR
1675532846;Acianthera ochreata;;;SOUTH_AMERICA;BR
1675532851;Acianthera rostellata;;;SOUTH_AMERICA;BR
1675533206;Acianthera aphthosa;;;SOUTH_AMERICA;BR
1675533316;Acianthera luteola;;;SOUTH_AMERICA;BR
1675533355;Acianthera recurva;;;SOUTH_AMERICA;BR
1675533410;Acianthera crinita;;;SOUTH_AMERICA;BR
1675533423;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1675533443;Acianthera montana;;;SOUTH_AMERICA;BR
1675533481;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1675533506;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1675533516;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1675533526;Acianthera luteola;;;SOUTH_AMERICA;BR
1675533530;Acianthera luteola;;;SOUTH_AMERICA;BR
1675533531;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1675533557;Acianthera atropurpurea;;;SOUTH_AMERICA;BR
1676468220;Acianthera teres;;;SOUTH_AMERICA;BR
1676469099;Acianthera saundersiana;-28.25972;-49.41194;SOUTH_AMERICA;BR
1676469283;Acianthera macropoda;-26.92361;-49.18722;SOUTH_AMERICA;BR
1699358901;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1699431350;Acianthera;;;SOUTH_AMERICA;BR
1699757993;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1699758020;Acianthera macropoda;;;SOUTH_AMERICA;BR
1699758023;Acianthera purpureoviolacea;;;SOUTH_AMERICA;BR
1699758026;Acianthera glanduligera;;;SOUTH_AMERICA;BR
1699758033;Acianthera;-25.75056;-49.39361;SOUTH_AMERICA;BR
1699758034;Acianthera pubescens;;;SOUTH_AMERICA;BR
1699758040;Acianthera prolifera;;;SOUTH_AMERICA;BR
1699758042;Acianthera aphthosa;-25.75056;-49.39361;SOUTH_AMERICA;BR
1699758048;Acianthera ochreata;;;SOUTH_AMERICA;BR
1699758052;Acianthera prolifera;;;SOUTH_AMERICA;BR
1699758053;Acianthera leptotifolia;;;SOUTH_AMERICA;BR
1699758061;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1699758064;Acianthera;;;SOUTH_AMERICA;BR
1699758069;Acianthera oligantha;;;SOUTH_AMERICA;BR
1699758076;Acianthera aphthosa;-25.75056;-49.39361;SOUTH_AMERICA;BR
1699758098;Acianthera crepiniana;-25.75056;-49.39361;SOUTH_AMERICA;BR
1699758338;Acianthera limae;;;SOUTH_AMERICA;BR
1699758381;Acianthera montana;;;SOUTH_AMERICA;BR
1699758394;Acianthera langeana;;;SOUTH_AMERICA;BR
1699758399;Acianthera saurocephala;;;SOUTH_AMERICA;BR
1699758403;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1699758405;Acianthera hatschbachii;;;SOUTH_AMERICA;BR
1699758420;Acianthera oligantha;;;SOUTH_AMERICA;BR
1699758424;Acianthera panduripetala;;;SOUTH_AMERICA;BR
1699758432;Acianthera aphthosa;;;SOUTH_AMERICA;BR
1699758434;Acianthera papillosa;;;SOUTH_AMERICA;BR
1699758441;Acianthera pubescens;;;SOUTH_AMERICA;BR
1699758444;Acianthera variegata;;;SOUTH_AMERICA;BR
1699758449;Acianthera panduripetala;;;SOUTH_AMERICA;BR
1699758456;Acianthera crinita;;;SOUTH_AMERICA;BR
1699758473;Acianthera ochreata;;;SOUTH_AMERICA;BR
1699758484;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1699758496;Acianthera pubescens;;;SOUTH_AMERICA;BR
1699758505;Acianthera bragae;;;SOUTH_AMERICA;BR
1699758523;Acianthera pubescens;;;SOUTH_AMERICA;BR
1699758532;Acianthera recurva;;;SOUTH_AMERICA;BR
1699758547;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1699758580;Acianthera fenestrata;;;SOUTH_AMERICA;BR
1699826169;Acianthera albopurpurea;;;SOUTH_AMERICA;BR
1699826202;Acianthera hystrix;;;SOUTH_AMERICA;BR
1699826236;Acianthera wageneriana;;;SOUTH_AMERICA;BR
1699826269;Acianthera auriculata;;;SOUTH_AMERICA;BR
1699826293;Acianthera auriculata;;;SOUTH_AMERICA;BR
1699826294;Acianthera wageneriana;;;SOUTH_AMERICA;BR
1699826331;Acianthera pubescens;;;SOUTH_AMERICA;BR
1699871341;Acianthera;;;SOUTH_AMERICA;BR
1699871342;Acianthera tricarinata;;;SOUTH_AMERICA;BR
1699872160;Acianthera luteola;;;SOUTH_AMERICA;BR
1699975564;Acianthera teres;-20.13111;-43.53000;SOUTH_AMERICA;BR
1701726288;Acianthera hatschbachii;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701736772;Acianthera ciliata;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701736774;Acianthera ciliata;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701736791;Acianthera ciliata;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701736800;Acianthera ciliata;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701737363;Acianthera capillaris;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701737373;Acianthera sonderiana;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701737387;Acianthera saundersiana;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701744007;Acianthera crepiniana;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701753685;Acianthera ciliata;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701755352;Acianthera polystachya;3.88110;-72.86670;SOUTH_AMERICA;CO
1701755355;Acianthera luteola;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701755361;Acianthera polystachya;7.07580;-65.91190;SOUTH_AMERICA;VE
1701755363;Acianthera polystachya;7.07580;-65.91190;SOUTH_AMERICA;VE
1701755371;Acianthera hygrophila;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701755382;Acianthera polystachya;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701755395;Acianthera exarticulata;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701755398;Acianthera aphthosa;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701755399;Acianthera polystachya;7.07580;-65.91190;SOUTH_AMERICA;VE
1701755400;Acianthera ciliata;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701755402;Acianthera luteola;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701755404;Acianthera hygrophila;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701755407;Acianthera chrysantha;3.88110;-72.86670;SOUTH_AMERICA;CO
1701755413;Acianthera polystachya;7.07580;-65.91190;SOUTH_AMERICA;VE
1701755416;Acianthera hygrophila;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701755419;Acianthera yauaperyensis;5.00000;-59.00000;SOUTH_AMERICA;GY
1701755421;Acianthera decurrens;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701755426;Acianthera polystachya;7.07580;-65.91190;SOUTH_AMERICA;VE
1701755428;Acianthera decurrens;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701755432;Acianthera ciliata;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701755439;Acianthera gracilisepala;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701755442;Acianthera ciliata;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701755450;Acianthera recurva;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701755476;Acianthera adirii;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701756397;Acianthera erinacea;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701756405;Acianthera erinacea;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701756411;Acianthera hygrophila;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701756421;Acianthera polystachya;3.88110;-72.86670;SOUTH_AMERICA;CO
1701756424;Acianthera luteola;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701756426;Acianthera erinacea;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701756429;Acianthera luteola;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701756430;Acianthera ciliata;7.07580;-65.91190;SOUTH_AMERICA;VE
1701756436;Acianthera capillaris;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701756442;Acianthera teres;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701756445;Acianthera nemorosa;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701756450;Acianthera teres;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701756454;Acianthera capillaris;-9.18390;-74.14000;SOUTH_AMERICA;PE
1701756461;Acianthera pubescens;-23.20250;-58.16890;SOUTH_AMERICA;PY
1701756464;Acianthera miqueliana;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701757129;Acianthera hygrophila;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701757190;Acianthera recurva;-35.38690;-64.92080;SOUTH_AMERICA;AR
1701757195;Acianthera pubescens;-10.83390;-52.87310;SOUTH_AMERICA;BR
1701757205;Acianthera pubescens;-23.20250;-58.16890;SOUTH_AMERICA;PY
1702518989;Acianthera polystachya;;;SOUTH_AMERICA;CO
1702520020;Acianthera sicaria;;;SOUTH_AMERICA;CO
1702520026;Acianthera sicaria;;;SOUTH_AMERICA;CO
1702521594;Acianthera sicaria;;;SOUTH_AMERICA;CO
1702523275;Acianthera sicaria;;;SOUTH_AMERICA;CO
1702523318;Acianthera sicaria;;;SOUTH_AMERICA;CO
1702525908;Acianthera polystachya;4.79964;-73.92063;SOUTH_AMERICA;CO
1702526487;Acianthera sicaria;4.41933;-74.16885;SOUTH_AMERICA;CO
1702532948;Acianthera polystachya;4.22479;-74.80227;SOUTH_AMERICA;CO
1702533491;Acianthera;;;SOUTH_AMERICA;CO
1707499938;Acianthera;2.72306;-73.72694;SOUTH_AMERICA;CO
1707500941;Acianthera capillaris;4.44000;-75.90028;SOUTH_AMERICA;CO
1707536323;Acianthera polystachya;;;SOUTH_AMERICA;CO
1707571411;Acianthera polystachya;;;SOUTH_AMERICA;CO
1717050330;Acianthera pectinata;-22.96917;-43.44000;SOUTH_AMERICA;BR
1801099476;Acianthera saundersiana;-26.36333;-49.25917;SOUTH_AMERICA;BR
1801350237;Acianthera fockei;-11.00333;-55.49472;SOUTH_AMERICA;BR
1801459216;Acianthera hoffmannseggiana;;;SOUTH_AMERICA;PY
1802513904;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802513911;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802513925;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802513935;Acianthera recurva;;;SOUTH_AMERICA;BR
1802513944;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514024;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802514086;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514131;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514138;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802514139;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1802514196;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1802514228;Acianthera similis;;;SOUTH_AMERICA;BR
1802514232;Acianthera serpentula;;;SOUTH_AMERICA;BR
1802514238;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514272;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514276;Acianthera fenestrata;;;SOUTH_AMERICA;BR
1802514281;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1802514320;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802514341;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1802514352;Acianthera breviflora;;;SOUTH_AMERICA;BR
1802514358;Acianthera recurva;;;SOUTH_AMERICA;BR
1802514367;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514382;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514384;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1802514401;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1802514432;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802514434;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802514472;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1802514522;Acianthera serpentula;;;SOUTH_AMERICA;BR
1802514533;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1802514615;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514625;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514628;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514632;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802514634;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802515483;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802877430;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1802877608;Acianthera saurocephala;;;SOUTH_AMERICA;BR
1802877677;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802877704;Acianthera luteola;;;SOUTH_AMERICA;BR
1802877761;Acianthera aphthosa;;;SOUTH_AMERICA;BR
1802878421;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802878715;Acianthera pubescens;;;SOUTH_AMERICA;BR
1802878845;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802878941;Acianthera recurva;;;SOUTH_AMERICA;BR
1802878990;Acianthera aphthosa;;;SOUTH_AMERICA;BR
1802883846;Acianthera luteola;;;SOUTH_AMERICA;BR
1802883852;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802883854;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802889069;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802890830;Acianthera luteola;;;SOUTH_AMERICA;BR
1802890866;Acianthera luteola;;;SOUTH_AMERICA;BR
1802891578;Acianthera luteola;;;SOUTH_AMERICA;BR
1802891909;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802892419;Acianthera aphthosa;;;SOUTH_AMERICA;BR
1802894079;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802894324;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802897222;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1802902581;Acianthera pubescens;;;SOUTH_AMERICA;BR
1802902589;Acianthera pubescens;;;SOUTH_AMERICA;BR
1802902664;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802903280;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802907735;Acianthera pubescens;;;SOUTH_AMERICA;BR
1802907742;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802907766;Acianthera luteola;;;SOUTH_AMERICA;BR
1802910983;Acianthera adirii;;;SOUTH_AMERICA;BR
1802911310;Acianthera pubescens;;;SOUTH_AMERICA;BR
1802912846;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802919214;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802920415;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802922323;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802922334;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802922366;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802923136;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802925829;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802927430;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1802928431;Acianthera pubescens;;;SOUTH_AMERICA;BR
1802929708;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802929729;Acianthera luteola;;;SOUTH_AMERICA;BR
1802929743;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802929749;Acianthera pubescens;;;SOUTH_AMERICA;BR
1802929758;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802929760;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1802929766;Acianthera cryptantha;;;SOUTH_AMERICA;BR
1802930716;Acianthera luteola;;;SOUTH_AMERICA;BR
1802930762;Acianthera macropoda;;;SOUTH_AMERICA;BR
1802938225;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802938230;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802938251;Acianthera luteola;;;SOUTH_AMERICA;BR
1802938291;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1802938655;Acianthera glumacea;;;SOUTH_AMERICA;BR
1802938656;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802938682;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802945363;Acianthera;;;SOUTH_AMERICA;BR
1802946893;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802946895;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1802946901;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1802946902;Acianthera saurocephala;;;SOUTH_AMERICA;BR
1802946919;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1802946920;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802946935;Acianthera luteola;;;SOUTH_AMERICA;BR
1802946942;Acianthera pubescens;;;SOUTH_AMERICA;BR
1802950566;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802951143;Acianthera luteola;;;SOUTH_AMERICA;BR
1802954073;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1802955833;Acianthera saundersiana;-29.45083;-50.59472;SOUTH_AMERICA;BR
1802955845;Acianthera hygrophila;-29.24167;-51.43889;SOUTH_AMERICA;BR
1802955858;Acianthera luteola;-29.24167;-51.43889;SOUTH_AMERICA;BR
1802955867;Acianthera cryptantha;-29.24167;-51.43861;SOUTH_AMERICA;BR
1802955881;Acianthera cryptantha;-29.45083;-50.58444;SOUTH_AMERICA;BR
1802955886;Acianthera saundersiana;-29.24167;-51.43889;SOUTH_AMERICA;BR
1802955895;Acianthera luteola;-29.45083;-50.59472;SOUTH_AMERICA;BR
1802955897;Acianthera hygrophila;-29.45083;-50.59472;SOUTH_AMERICA;BR
1802956713;Acianthera;;;SOUTH_AMERICA;BR
1802960288;Acianthera pubescens;;;SOUTH_AMERICA;BR
1802961393;Acianthera pubescens;;;SOUTH_AMERICA;BR
1802963044;Acianthera saurocephala;-29.72836;-50.36689;SOUTH_AMERICA;BR
1802963055;Acianthera hygrophila;-29.72836;-50.36689;SOUTH_AMERICA;BR
1802963058;Acianthera sonderiana;-29.72836;-50.36689;SOUTH_AMERICA;BR
1802963971;Acianthera pubescens;-30.37045;-50.34470;SOUTH_AMERICA;BR
1802964130;Acianthera luteola;-29.70694;-50.29106;SOUTH_AMERICA;BR
1802964160;Acianthera glanduligera;-29.70694;-50.29106;SOUTH_AMERICA;BR
1802964165;Acianthera glanduligera;-29.70694;-50.29106;SOUTH_AMERICA;BR
1802964188;Acianthera hygrophila;-29.70694;-50.29106;SOUTH_AMERICA;BR
1802965033;Acianthera saurocephala;;;SOUTH_AMERICA;BR
1802965438;Acianthera hatschbachii;;;SOUTH_AMERICA;BR
1802966144;Acianthera luteola;;;SOUTH_AMERICA;BR
1803095614;Acianthera fockei;;;SOUTH_AMERICA;BR
1803097330;Acianthera per-dusenii;;;SOUTH_AMERICA;BR
1803100231;Acianthera fockei;;;SOUTH_AMERICA;BR
1806849380;Acianthera teres;-19.28944;-43.58778;SOUTH_AMERICA;BR
1806875517;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1806875576;Acianthera teres;-20.13333;-43.97361;SOUTH_AMERICA;BR
1806875577;Acianthera prolifera;-12.60375;-41.46589;SOUTH_AMERICA;BR
1806875583;Acianthera teres;-19.24750;-43.51019;SOUTH_AMERICA;BR
1806875687;Acianthera ochreata;-11.62578;-40.99925;SOUTH_AMERICA;BR
1806875874;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1806875876;Acianthera luteola;;;SOUTH_AMERICA;BR
1806875915;Acianthera modestissima;;;SOUTH_AMERICA;BR
1819184431;Acianthera;-22.45000;-44.90000;SOUTH_AMERICA;BR
1819184434;Acianthera teres;-20.44778;-43.85000;SOUTH_AMERICA;BR
1823454593;Acianthera angustifolia;7.07580;-65.91190;SOUTH_AMERICA;VE
1823454595;Acianthera breviflora;-10.83390;-52.87310;SOUTH_AMERICA;BR
1823454598;Acianthera violaceomaculata;-10.83390;-52.87310;SOUTH_AMERICA;BR
1823454599;Acianthera sonderiana;-10.83390;-52.87310;SOUTH_AMERICA;BR
1823454675;Acianthera pubescens;7.07580;-65.91190;SOUTH_AMERICA;VE
1823454676;Acianthera pubescens;7.07580;-65.91190;SOUTH_AMERICA;VE
1823454681;Acianthera angustifolia;7.07580;-65.91190;SOUTH_AMERICA;VE
1823454685;Acianthera sonderiana;-10.83390;-52.87310;SOUTH_AMERICA;BR
1823454688;Acianthera pubescens;-6.35709;-76.77340;SOUTH_AMERICA;PE
1823454692;Acianthera tricarinata;-9.18390;-74.14000;SOUTH_AMERICA;PE
1823454694;Acianthera wageneriana;-9.18390;-74.14000;SOUTH_AMERICA;PE
1823454696;Acianthera tricarinata;-9.18390;-74.14000;SOUTH_AMERICA;PE
1823454701;Acianthera tricarinata;-9.18390;-74.14000;SOUTH_AMERICA;PE
1823454705;Acianthera verecunda;-1.46280;-78.18690;SOUTH_AMERICA;EC
1823454712;Acianthera verecunda;-1.46280;-78.18690;SOUTH_AMERICA;EC
1829083241;Acianthera teres;;;SOUTH_AMERICA;BR
1829083292;Acianthera prolifera;-20.22833;-43.56972;SOUTH_AMERICA;BR
1829083312;Acianthera adamantinensis;-16.55142;-42.89983;SOUTH_AMERICA;BR
1829083343;Acianthera prolifera;-20.24444;-43.54417;SOUTH_AMERICA;BR
1829083375;Acianthera teres;-20.24444;-43.54417;SOUTH_AMERICA;BR
1829083399;Acianthera prolifera;-20.24444;-43.54417;SOUTH_AMERICA;BR
1829083451;Acianthera teres;-20.22833;-43.57000;SOUTH_AMERICA;BR
1829083511;Acianthera teres;-20.09528;-43.63222;SOUTH_AMERICA;BR
1829083789;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1829083794;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1829083911;Acianthera ochreata;-8.35389;-36.06778;SOUTH_AMERICA;BR
1829083945;Acianthera hygrophila;-25.91657;-51.59569;SOUTH_AMERICA;BR
1829083947;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1829084001;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1829084010;Acianthera hatschbachii;;;SOUTH_AMERICA;BR
1829084018;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1829084029;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1829131293;Acianthera bragae;;;SOUTH_AMERICA;BR
1830992530;Acianthera glumacea;;;SOUTH_AMERICA;BR
1835179729;Acianthera pectinata;;;SOUTH_AMERICA;BR
1837380615;Acianthera saurocephala;-27.27000;-49.77028;SOUTH_AMERICA;BR
1837381369;Acianthera;-26.36167;-49.27417;SOUTH_AMERICA;BR
1837392405;Acianthera saundersiana;-25.51039;-53.78678;SOUTH_AMERICA;BR
1837840369;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1837840383;Acianthera saundersiana;;;SOUTH_AMERICA;BR
1837840781;Acianthera limae;;;SOUTH_AMERICA;BR
1837840841;Acianthera limae;;;SOUTH_AMERICA;BR
1837841047;Acianthera limae;;;SOUTH_AMERICA;BR
1837841135;Acianthera hygrophila;;;SOUTH_AMERICA;BR
1837910761;Acianthera;-19.97778;-40.52278;SOUTH_AMERICA;BR
1837912576;Acianthera saundersiana;-29.41793;-49.91316;SOUTH_AMERICA;BR
1837912581;Acianthera saundersiana;-29.41793;-49.91316;SOUTH_AMERICA;BR
1837912582;Acianthera;-29.41793;-49.91316;SOUTH_AMERICA;BR
1837912616;Acianthera saundersiana;-29.41793;-49.91316;SOUTH_AMERICA;BR
1838084937;Acianthera;-21.85000;-41.87556;SOUTH_AMERICA;BR
1838163523;Acianthera ciliata;;;SOUTH_AMERICA;FR
1839453661;Acianthera luteola;;;SOUTH_AMERICA;BR
1839453692;Acianthera luteola;;;SOUTH_AMERICA;BR
1839453765;Acianthera teres;;;SOUTH_AMERICA;BR
1839453784;Acianthera scabripes;;;SOUTH_AMERICA;BR
1839454598;Acianthera kegelii;;;SOUTH_AMERICA;SR
1839454639;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1839454664;Acianthera malachantha;;;SOUTH_AMERICA;BR
1839454669;Acianthera exarticulata;;;SOUTH_AMERICA;BR
1839454680;Acianthera hoffmannseggiana;;;SOUTH_AMERICA;BR
1839454707;Acianthera ochreata;;;SOUTH_AMERICA;BR
1839454719;Acianthera miqueliana;;;SOUTH_AMERICA;BR
1839454721;Acianthera ciliata;;;SOUTH_AMERICA;VE
1839454724;Acianthera miqueliana;;;SOUTH_AMERICA;BR
1839454727;Acianthera crepiniana;;;SOUTH_AMERICA;BR
1839454737;Acianthera bidentata;;;SOUTH_AMERICA;BR
1839454747;Acianthera modestissima;;;SOUTH_AMERICA;BR
1839454748;Acianthera prolifera;;;SOUTH_AMERICA;BR
1839454782;Acianthera klotzschiana;;;SOUTH_AMERICA;BR
1839454801;Acianthera agathophylla;;;SOUTH_AMERICA;BO
1839454816;Acianthera ciliata;;;SOUTH_AMERICA;SR
1839454819;Acianthera exarticulata;;;SOUTH_AMERICA;BR
1839454842;Acianthera rodriguesii;;;SOUTH_AMERICA;BR
1839496146;Acianthera fockei;;;SOUTH_AMERICA;SR
1839824438;Acianthera serpentula;;;SOUTH_AMERICA;BR
1839824558;Acianthera montana;;;SOUTH_AMERICA;BR
1839824574;Acianthera montana;;;SOUTH_AMERICA;BR
1839866787;Acianthera pubescens;;;SOUTH_AMERICA;BR
1839866834;Acianthera crinita;;;SOUTH_AMERICA;BR
1839866891;Acianthera serpentula;;;SOUTH_AMERICA;BR
1840912936;Acianthera;;;SOUTH_AMERICA;BR
1840921354;Acianthera sonderiana;;;SOUTH_AMERICA;BR
1840921371;Acianthera;;;SOUTH_AMERICA;BR
1840922757;Acianthera strupifolia;;;SOUTH_AMERICA;BR
1840922815;Acianthera pubescens;;;SOUTH_AMERICA;BR
1840923291;Acianthera teres;-19.96083;-43.91056;SOUTH_AMERICA;BR
1840923297;Acianthera teres;-19.96083;-43.91056;SOUTH_AMERICA;BR
1840923456;Acianthera teres;-20.24750;-43.96528;SOUTH_AMERICA;BR
1840923632;Acianthera;;;SOUTH_AMERICA;BR
1840932081;Acianthera teres;-19.81878;-43.67892;SOUTH_AMERICA;BR
1840932087;Acianthera;-13.32592;-41.09045;SOUTH_AMERICA;BR
1844906793;Acianthera polystachya;5.04556;-73.99111;SOUTH_AMERICA;CO
1844907363;Acianthera polystachya;5.46778;-73.73500;SOUTH_AMERICA;CO
1844907714;Acianthera ciliata;-3.57250;-70.41361;SOUTH_AMERICA;CO
1844907915;Acianthera polystachya;3.48028;-76.60417;SOUTH_AMERICA;CO
1844909604;Acianthera sicaria;3.49417;-76.65556;SOUTH_AMERICA;CO
1844909910;Acianthera polystachya;4.41111;-74.32639;SOUTH_AMERICA;CO
1844910738;Acianthera sicaria;1.85861;-76.43500;SOUTH_AMERICA;CO
1844910893;Acianthera polystachya;4.45639;-75.53250;SOUTH_AMERICA;CO
1844913520;Acianthera ramosa;4.54194;-74.24944;SOUTH_AMERICA;CO
1844915985;Acianthera ramosa;4.69167;-74.02417;SOUTH_AMERICA;CO
1844917176;Acianthera ramosa;2.64028;-76.52667;SOUTH_AMERICA;CO
1844917177;Acianthera ramosa;3.86750;-76.08028;SOUTH_AMERICA;CO
