species,countryCode,Longitude,Latitude,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species2,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode2,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
Acianthera erythrogramma,BR,-60,-3,912690005,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000940423,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera erythrogramma,,SPECIES,Acianthera erythrogramma (Luer & Carnevali) Luer,Acianthera erythrogramma,(Luer & Carnevali) Luer,BR,"Reserva Florestal Ducke, Manaus - Itacoatiara, km 26.",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-2.883.334,-59.966.667,,,,,,,1995-10-18 0:00,18,10,1995,2839413,2839413,PRESERVED_SPECIMEN,K,Herbarium,K000940423,387,,,CC_BY_4_0,,"Costa, M.A.S.; Assunção, P.A.C.L.",,,2025-02-28T00:07:01.896Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
Acianthera teres,BR,"-43,75","-19,3",912690073,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000940489,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera teres,,SPECIES,Acianthera teres (Lindl.) Borba,Acianthera teres,(Lindl.) Borba,BR,Serra do Cipó. Along road at km120.,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-19.3,-43.75,,,1200,,,,1965-11-24 0:00,24,11,1965,9771285,9771285,PRESERVED_SPECIMEN,K,Herbarium,K000940489,6836,,,CC_BY_4_0,,"Eiten, G.; Eiten, L.T.",,,2025-02-28T00:07:19.679Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
Acianthera teres,BR,-44,-21,912690074,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000940484,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera teres,,SPECIES,Acianthera teres (Lindl.) Borba,Acianthera teres,(Lindl.) Borba,BR,Serra de São José.,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-21.051.111,-44.099.166,,,1139.5,19.5,,,1994-01-16 0:00,16,1,1994,9771285,9771285,PRESERVED_SPECIMEN,K,Herbarium,K000940484,13717,,,CC_BY_4_0,,"Giulietti, A.M.; Sakuragui, C.M.; Harley, R.M.; Atkins, S.; Souza, V.C.",,,2025-02-28T00:07:09.492Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
Acianthera discophylla,BR,"-59,97",-3,1042499392,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:33724,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera discophylla,,SPECIES,Pleurothallis discophylla Luer & Carnevali,Pleurothallis discophylla Luer & Carnevali,,BR,"Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco, a jusante da piscina",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-2.883.333,-59.97,,,0,0,,,,,,,2839651,2839650,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,195051,292,"Ribeiro, J.E.L.S.",1998-11-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:46:48.337Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera discophylla,BR,"-59,97",-3,1042499988,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:33824,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera discophylla,,SPECIES,Pleurothallis discophylla Luer & Carnevali,Pleurothallis discophylla Luer & Carnevali,,BR,"Reserva Florestal Adolfo Ducke, Igarapé do Acará",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-2.883.333,-59.97,,,0,0,,,,,,,2839651,2839650,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,195053,387,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:46:47.748Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera miqueliana,BR,"-49,53","-3,5",1042502453,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:36491,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera miqueliana,,SPECIES,Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase,Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase,,BR,"Approx. 18 Km east of Tucuruí and Rio Tocantins, by BR 263. White-sand campina and campina forest (campinarana).",Pará,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-3.5,-49.53,,,0,0,,,,,,,2839916,2839916,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,116941,1023,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:46:51.300Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera polystachya,BR,"-59,97",-3,1042521509,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:55562,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera polystachya,,SPECIES,Acianthera casapensis (Lindl.) Pridgeon & M.W.Chase,Acianthera casapensis (Lindl.) Pridgeon & M.W.Chase,,BR,"Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke, picada PH, piquete 4.",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-2.883.333,-59.97,,,0,0,,,,,,,2839450,8385149,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,5918,57-160,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:06.518Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera ciliata,BR,"-63,05",3,1042602032,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:136038,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Pleurothallis lanceana G.Lodd. ex Lindl.,Pleurothallis lanceana Lindl.,,BR,"Between Maitá, and Paramiteri Indian village. Forest on terra firme.",Roraima,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,3.416.667,-63.05,,,0,0,,,,,,,2786740,5951596,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,28949,10617,"Pabst, G.F.J.",,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:37.673Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera ciliata,BR,"-63,35","0,85",1042611540,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:145742,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Pleurothallis lanceana G.Lodd. ex Lindl.,Pleurothallis lanceana Lindl.,,BR,"Serra de Aracá, Plateau of northrn massif of Serra Aracá. S part of nothrn massif. Vicinity of waterfall. Rocky cliff top. Growing on rocks.",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,0.85,-63.35,,,1300,100,,,,,,,2786740,5951596,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,132815,29171,"Dodson, C.H.",1986-01-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:37.879Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera discophylla,BR,"-59,97",-3,1042619464,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:153402,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera discophylla,,SPECIES,Pleurothallis discophylla Luer & Carnevali,Pleurothallis discophylla Luer & Carnevali,,BR,Reserva Florestal Adolfo Ducke,Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-2.883.333,-59.97,,,0,0,,,,,,,2839651,2839650,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,195112,1360,"Ribeiro, J.E.L.S.",1998-11-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:39.107Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera discophylla,BR,"-59,97",-3,1042619788,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:153862,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera discophylla,,SPECIES,Pleurothallis discophylla Luer & Carnevali,Pleurothallis discophylla Luer & Carnevali,,BR,"Reserva Florestal Adolfo Ducke, Igarapé do Acará.",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-2.883.333,-59.97,,,0,0,,,,,,,2839651,2839650,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,195177,1814,"Ribeiro, J.E.L.S.",1998-11-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:39.110Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera fockei,BR,"-59,97",-3,1042620094,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:153913,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera fockei,,SPECIES,Acianthera fockei (Lindl.) Pridgeon & M.W.Chase,Acianthera fockei (Lindl.) Pridgeon & M.W.Chase,,BR,Reserva Florestal Adolfo Ducke,Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-2.883.333,-59.97,,,0,0,,,,,,,2840103,2840103,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,195194,1864,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:39.279Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera fockei,BR,"-59,97",-3,1042620710,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:154014,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera fockei,,SPECIES,Acianthera fockei (Lindl.) Pridgeon & M.W.Chase,Acianthera fockei (Lindl.) Pridgeon & M.W.Chase,,BR,"Reserva Florestal Adolfo Ducke, Sobre azeitoneira, na área do alojamento.",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-2.883.333,-59.97,,,0,0,,,,,,,2840103,2840103,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,195205,1961,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:39.112Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera polystachya,BR,"-59,97",-3,1042622577,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:156536,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera polystachya,,SPECIES,Acianthera casapensis (Lindl.) Pridgeon & M.W.Chase,Acianthera casapensis (Lindl.) Pridgeon & M.W.Chase,,BR,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke.",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-2.883.333,-59.97,,,0,0,,,,,,,2839450,8385149,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,5733,539,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:39.596Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera fockei,BR,"-59,97",-3,1042653939,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:187741,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera fockei,,SPECIES,Acianthera fockei (Lindl.) Pridgeon & M.W.Chase,Acianthera fockei (Lindl.) Pridgeon & M.W.Chase,,BR,Reserva Florestal Adolfo Ducke,Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-2.883.333,-59.97,,,0,0,,,,,,,2840103,2840103,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,195221,209,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:42.484Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera miqueliana,BR,-59,-1,1042678735,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:212706,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera miqueliana,,SPECIES,Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase,Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase,,BR,"Rebio Uatumã., Entorno. Picada da Suçuarana, próximo à cachoeira.",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-1,-59,,,0,0,,,,,,,2839916,2839916,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,226180,2722,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:49.794Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera miqueliana,BR,-59,-1,1042679809,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:213724,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera miqueliana,,SPECIES,Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase,Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase,,BR,"Rebio Uatumã., grade do PPBio. Trilha próxima ao cruzamento de NS02 e LO03.",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-1,-59,,,0,0,,,,,,,2839916,2839916,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,227345,6192,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:49.821Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera fockei,BR,"-61,01",1,1042684155,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:218327,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera fockei,,SPECIES,Acianthera fockei (Lindl.) Pridgeon & M.W.Chase,Acianthera fockei (Lindl.) Pridgeon & M.W.Chase,,BR,"Parque Nacional do Viruá, Caminhamos pela grade do PPBIO, desde N2-L1 até N6-L1. Foram feitas coletas do material fertil nas diferentes unidades geoambientais.",Roraima,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,1.486.694,-61.01,,,28.5,28.5,,,,,,,2840103,2840103,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,236277,364,"Pessoa, E.M.",,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:53.769Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera ochreata,BR,"-42,17","-13,25",1042713680,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:247794,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,,BR,"Pai Inácio., Início da fenda do morro Pai Inácio, a leste do cruzeiro.",Bahia,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-13.25,-42.17,,,1135,0,,,,,,,2839767,2839767,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,259128,1750,,,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:48:13.169Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
,BR,-41,-12,1051222723,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000847389,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera,Scheidw.,BR,Alto do Pai Inácio. Pai Inácio.,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-12.455.556,-41.470.833,,,1080,,,,1994-10-26 0:00,26,10,1994,7848554,,PRESERVED_SPECIMEN,K,Herbarium,K000847389,1026,"Karremans, A.",,CC_BY_4_0,,"Carvalho, A.M.; Amorim, A.M.; Sant'Ana, S.C.; Jardim, J.G.; Souza, G.R.; Cruz, N.B.",,,2025-02-28T00:05:35.640Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,BR,"-41,2",-12,1051222728,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000847386,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera,Scheidw.,BR,"Summit of Morro do Chapeu, ca. 8km. SW of the town of Morro do Chapeu to the west of the road to Utinga.",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-11.583.333,-41.2,,,1000,,,,1980-05-30 0:00,30,5,1980,7848554,,PRESERVED_SPECIMEN,K,Herbarium,K000847386,22783,"Karremans, A.",,CC_BY_4_0,,"Harley, R.M.; Bromley, G.L.; Carvalho, A.M.; Nunes, J.M.S.; Hage, J.L.; Santos, E.B.",,,2025-02-28T00:07:00.240Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,BR,-41,"-12,45",1051222734,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000847390,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera,Scheidw.,BR,Serra da Chapadinha. Chapadinha.,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-12.45,-41.416.667,,,750,,,,1994-11-24 0:00,24,11,1994,7848554,,PRESERVED_SPECIMEN,K,Herbarium,K000847390,PCD1377,"Karremans, A.",,CC_BY_4_0,,"Melo, E.; França, F.; Oliveira, S.; Sena, T.; Souza, E.; Ganeu, W.",,,2025-02-28T00:07:19.142Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,BR,-41,"-12,45",1051222746,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000847388,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera,Scheidw.,BR,Pai Inácio. Encosta do Morro de Pai Inácio.,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-12.45,-41.466.667,,,1040,,,,1994-12-30 0:00,30,12,1994,7848554,,PRESERVED_SPECIMEN,K,Herbarium,K000847388,PCD 1523,"Karremans, A.",,CC_BY_4_0,,"Guedes, M.L.; Funch, L.; Santos, E.S.; Silva, M.P.; Paraguassu, L.A.A.; Argolo, A.S.",,,2025-02-28T00:07:00.489Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
Acianthera prolifera,BR,-41,-12,1051223834,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000886023,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera prolifera,,SPECIES,Acianthera hamosa (Barb.Rodr.) Pridgeon & M.W.Chase,Acianthera hamosa,(Barb.Rodr.) Pridgeon & M.W.Chase,BR,Morro da Chapadinha.,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-12.456.667,-41.452.778,,,1000,,,,1994-11-23 0:00,23,11,1994,2839810,2839806,PRESERVED_SPECIMEN,K,Herbarium,K000886023,PCD 1265,"van den Berg, C.",,CC_BY_4_0,,"Melo, E.; França, F.; Oliveira, S.; Sena, T.; Souza, E.; Ganeu, W.",,,2025-02-28T00:07:09.640Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
Acianthera hirsutula,JM,-77,18,1055324500,7e380070-f762-11e1-a439-00145eb45e9a,739b2cba-7ab8-4f68-a5a4-80c45d288fcb,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera hirsutula,,SPECIES,Pleurothallis hirsutula Fawc. & Rendle,Pleurothallis hirsutula Rendle,Rendle,JM,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,18.151.419,-77.319.014,234,,,,,,16/07/1976,16,7,1976,2839626,2839625,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082345,1394,,,CC0_1_0,,Caroline Whitefoord,,,2025-02-16T13:54:07.022Z,,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera alpestris,JM,-77,18,1055329197,7e380070-f762-11e1-a439-00145eb45e9a,90472264-56d5-420e-b6a2-89f51323a78b,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera alpestris,,SPECIES,Pleurothallis alpestris (Sw.) Lindl.,Pleurothallis alpestris (Sw.) Lindl.,(Sw.) Lindl.,JM,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,18.151.419,-77.319.014,234,,,,,,17/02/1905,17,2,1905,2835660,10865410,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082230,8908,,,CC0_1_0,,W. Harris,,,2025-02-16T13:54:06.894Z,,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
